Retailer,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Kohl's,2021-03-10,West,Wyoming,Cheyenne,Women's Athletic Footwear,35.0,400,140000.0,49000.0,0.35,In-store
Kohl's,2021-03-10,West,Wyoming,Cheyenne,Men's Apparel,50.0,425,225000.0,67500.0,0.3,In-store
Kohl's,2021-03-10,West,Wyoming,Cheyenne,Women's Apparel,40.0,550,220000.0,55000.0,0.25,In-store
Kohl's,2021-04-11,West,Wyoming,Cheyenne,Men's Street Footwear,40.0,800,320000.0,160000.0,0.5,In-store
Kohl's,2021-04-11,West,Wyoming,Cheyenne,Men's Athletic Footwear,40.0,500,200000.0,60000.0,0.3,In-store
Kohl's,2021-04-11,West,Wyoming,Cheyenne,Women's Street Footwear,30.0,500,150000.0,52500.0,0.35,In-store
Kohl's,2021-04-11,West,Wyoming,Cheyenne,Women's Athletic Footwear,35.0,425,148750.0,52062.0,0.35,In-store
Kohl's,2021-04-11,West,Wyoming,Cheyenne,Men's Apparel,50.0,425,212500.0,63750.0,0.3,In-store
Kohl's,2021-04-11,West,Wyoming,Cheyenne,Women's Apparel,40.0,550,220000.0,55000.0,0.25,In-store
Kohl's,2021-05-10,West,Wyoming,Cheyenne,Men's Street Footwear,50.0,820,410000.0,197999.0,0.5,In-store
Kohl's,2021-05-10,West,Wyoming,Cheyenne,Men's Athletic Footwear,45.0,525,236250.0,70875.0,0.3,In-store
Kohl's,2021-05-10,West,Wyoming,Cheyenne,Women's Street Footwear,40.0,500,200000.0,70000.0,0.35,In-store
Kohl's,2021-05-10,West,Wyoming,Cheyenne,Women's Athletic Footwear,40.0,450,180000.0,62999.0,0.35,In-store
Kohl's,2021-05-10,West,Wyoming,Cheyenne,Men's Apparel,50.0,425,227500.0,71250.0,0.3,In-store
Kohl's,2021-05-10,West,Wyoming,Cheyenne,Women's Apparel,55.0,600,330000.0,82500.0,0.25,In-store
Kohl's,2021-06-12,West,Wyoming,Cheyenne,Men's Street Footwear,50.0,850,425000.0,197999.0,0.5,In-store
Kohl's,2021-06-12,West,Wyoming,Cheyenne,Men's Athletic Footwear,45.0,600,270000.0,81000.0,0.3,In-store
Kohl's,2021-06-12,West,Wyoming,Cheyenne,Women's Street Footwear,40.0,525,210000.0,73500.0,0.35,In-store
Kohl's,2021-06-12,West,Wyoming,Cheyenne,Women's Athletic Footwear,40.0,500,200000.0,70000.0,0.35,In-store
Kohl's,2021-06-12,West,Wyoming,Cheyenne,Men's Apparel,50.0,425,227500.0,75000.0,0.3,In-store
Kohl's,2021-06-12,West,Wyoming,Cheyenne,Women's Apparel,55.0,650,357500.0,89375.0,0.25,In-store
Kohl's,2021-07-10,West,Wyoming,Cheyenne,Men's Street Footwear,50.0,870,437500.0,197999.0,0.5,In-store
Kohl's,2021-07-10,West,Wyoming,Cheyenne,Men's Athletic Footwear,45.0,625,281250.0,84375.0,0.3,In-store
Kohl's,2021-07-10,West,Wyoming,Cheyenne,Women's Street Footwear,40.0,550,220000.0,77000.0,0.35,In-store
Kohl's,2021-07-10,West,Wyoming,Cheyenne,Women's Athletic Footwear,40.0,500,200000.0,70000.0,0.35,In-store
Kohl's,2021-07-10,West,Wyoming,Cheyenne,Men's Apparel,50.0,425,227500.0,78750.0,0.3,In-store
Kohl's,2021-07-10,West,Wyoming,Cheyenne,Women's Apparel,55.0,675,385000.0,96250.0,0.25,In-store
Kohl's,2021-08-11,West,Wyoming,Cheyenne,Men's Street Footwear,50.0,850,425000.0,197999.0,0.5,In-store
Kohl's,2021-08-11,West,Wyoming,Cheyenne,Men's Athletic Footwear,45.0,625,281250.0,84375.0,0.3,In-store
Kohl's,2021-08-11,West,Wyoming,Cheyenne,Women's Street Footwear,40.0,550,220000.0,77000.0,0.35,In-store
Kohl's,2021-08-11,West,Wyoming,Cheyenne,Women's Athletic Footwear,40.0,500,200000.0,72000.0,0.35,In-store
Kohl's,2021-08-11,West,Wyoming,Cheyenne,Men's Apparel,50.0,425,227500.0,75000.0,0.3,In-store
Kohl's,2021-08-11,West,Wyoming,Cheyenne,Women's Apparel,55.0,675,371250.0,92812.0,0.25,In-store
Kohl's,2021-09-10,West,Wyoming,Cheyenne,Men's Street Footwear,50.0,800,400000.0,197999.0,0.5,In-store
Kohl's,2021-09-10,West,Wyoming,Cheyenne,Men's Athletic Footwear,45.0,600,270000.0,81000.0,0.3,In-store
Kohl's,2021-09-10,West,Wyoming,Cheyenne,Women's Street Footwear,40.0,525,210000.0,73500.0,0.35,In-store
Kohl's,2021-09-10,West,Wyoming,Cheyenne,Women's Athletic Footwear,40.0,500,200000.0,70000.0,0.35,In-store
Kohl's,2021-09-10,West,Wyoming,Cheyenne,Men's Apparel,50.0,425,227500.0,75000.0,0.3,In-store
Kohl's,2021-09-10,West,Wyoming,Cheyenne,Women's Apparel,55.0,600,330000.0,82500.0,0.25,In-store
Kohl's,2021-10-12,West,Wyoming,Cheyenne,Men's Street Footwear,55.0,775,426250.0,197999.0,0.5,In-store
Kohl's,2021-10-12,West,Wyoming,Cheyenne,Men's Athletic Footwear,45.0,600,270000.0,81000.0,0.3,In-store
Kohl's,2021-10-12,West,Wyoming,Cheyenne,Women's Street Footwear,45.0,500,225000.0,78750.0,0.35,In-store
Kohl's,2021-10-12,West,Wyoming,Cheyenne,Women's Athletic Footwear,45.0,475,200000.0,72000.0,0.35,In-store
Kohl's,2021-10-12,West,Wyoming,Cheyenne,Men's Apparel,55.0,425,227500.0,78375.0,0.3,In-store
Kohl's,2021-10-12,West,Wyoming,Cheyenne,Women's Apparel,60.0,600,360000.0,90000.0,0.25,In-store
Kohl's,2021-11-11,West,Wyoming,Cheyenne,Men's Street Footwear,55.0,750,412500.0,197999.0,0.5,In-store
Kohl's,2021-11-11,West,Wyoming,Cheyenne,Men's Athletic Footwear,45.0,575,258750.0,77625.0,0.3,In-store
Kohl's,2021-11-11,West,Wyoming,Cheyenne,Women's Street Footwear,45.0,520,233750.0,80080.00000000004,0.35,In-store
Kohl's,2021-11-11,West,Wyoming,Cheyenne,Women's Athletic Footwear,45.0,500,200000.0,72000.0,0.35,In-store
Kohl's,2021-11-11,West,Wyoming,Cheyenne,Men's Apparel,55.0,425,227500.0,78375.0,0.3,In-store
Kohl's,2021-11-11,West,Wyoming,Cheyenne,Women's Apparel,60.0,575,345000.0,86250.0,0.25,In-store
Kohl's,2021-12-10,West,Wyoming,Cheyenne,Men's Street Footwear,55.0,800,440000.0,197999.0,0.5,In-store
Kohl's,2021-12-10,West,Wyoming,Cheyenne,Men's Athletic Footwear,45.0,600,270000.0,81000.0,0.3,In-store
Foot Locker,2021-12-10,West,Wyoming,Cheyenne,Women's Street Footwear,45.0,550,233750.0,80080.00000000004,0.35,In-store
Foot Locker,2021-12-10,West,Wyoming,Cheyenne,Women's Athletic Footwear,45.0,500,200000.0,72000.0,0.35,In-store
Foot Locker,2021-12-10,West,Wyoming,Cheyenne,Men's Apparel,55.0,425,227500.0,78750.0,0.3,In-store
Foot Locker,2021-12-10,West,Wyoming,Cheyenne,Women's Apparel,60.0,600,360000.0,90000.0,0.25,In-store
Foot Locker,2021-01-24,West,Wyoming,Cheyenne,Men's Street Footwear,30.0,350,105000.0,36750.0,0.35,In-store
Foot Locker,2021-01-24,West,Wyoming,Cheyenne,Men's Athletic Footwear,40.0,350,140000.0,49000.0,0.35,In-store
Foot Locker,2021-01-24,West,Wyoming,Cheyenne,Women's Street Footwear,40.0,350,140000.0,49000.0,0.35,In-store
Foot Locker,2021-01-24,West,Wyoming,Cheyenne,Women's Athletic Footwear,40.0,200,80000.0,28000.0,0.35,In-store
Foot Locker,2021-01-24,West,Wyoming,Cheyenne,Men's Apparel,45.0,150,67500.0,27000.0,0.4,In-store
Foot Locker,2021-01-24,West,Wyoming,Cheyenne,Women's Apparel,40.0,400,160000.0,48000.0,0.3,In-store
Foot Locker,2021-02-24,West,Wyoming,Cheyenne,Men's Street Footwear,30.0,450,135000.0,47250.0,0.35,In-store
Foot Locker,2021-02-24,West,Wyoming,Cheyenne,Men's Athletic Footwear,40.0,350,140000.0,49000.0,0.35,In-store
Foot Locker,2021-02-24,West,Wyoming,Cheyenne,Women's Street Footwear,40.0,350,140000.0,49000.0,0.35,In-store
Foot Locker,2021-02-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,40.0,200,80000.0,28000.0,0.35,In-store
Foot Locker,2021-02-24,Southeast,Virginia,Richmond,Men's Apparel,45.0,125,56250.0,22500.0,0.4,In-store
Foot Locker,2021-02-24,Southeast,Virginia,Richmond,Women's Apparel,40.0,325,130000.0,39000.0,0.3,In-store
Foot Locker,2021-03-23,Southeast,Virginia,Richmond,Men's Street Footwear,40.0,475,190000.0,66500.0,0.35,In-store
Foot Locker,2021-03-23,Southeast,Virginia,Richmond,Men's Athletic Footwear,50.0,325,162500.0,56875.0,0.35,In-store
Foot Locker,2021-03-23,Southeast,Virginia,Richmond,Women's Street Footwear,54.0,350,192499.0,67374.0,0.35,In-store
Foot Locker,2021-03-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,50.0,250,125000.0,43750.0,0.35,In-store
Foot Locker,2021-03-23,Southeast,Virginia,Richmond,Men's Apparel,55.0,100,55000.0,22000.0,0.4,In-store
Foot Locker,2021-03-23,Southeast,Virginia,Richmond,Women's Apparel,50.0,300,150000.0,45000.0,0.3,In-store
Foot Locker,2021-04-24,Southeast,Virginia,Richmond,Men's Street Footwear,55.0,475,261250.0,91437.0,0.35,In-store
Foot Locker,2021-04-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,60.0,275,165000.0,57750.0,0.35,In-store
Foot Locker,2021-04-24,Southeast,Virginia,Richmond,Women's Street Footwear,60.0,325,195000.0,68250.0,0.35,In-store
Foot Locker,2021-04-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,45.0,225,101250.0,35437.0,0.35,In-store
Foot Locker,2021-04-24,Southeast,Virginia,Richmond,Men's Apparel,50.0,125,62500.0,25000.0,0.4,In-store
Foot Locker,2021-04-24,Southeast,Virginia,Richmond,Women's Apparel,65.0,300,195000.0,58500.0,0.3,In-store
Foot Locker,2021-05-25,Southeast,Virginia,Richmond,Men's Street Footwear,50.0,500,250000.0,87500.0,0.35,In-store
Foot Locker,2021-05-25,Southeast,Virginia,Richmond,Men's Athletic Footwear,55.0,350,192500.0,67375.0,0.35,In-store
Foot Locker,2021-05-25,Southeast,Virginia,Richmond,Women's Street Footwear,55.0,350,192500.0,67375.0,0.35,In-store
Foot Locker,2021-05-25,Southeast,Virginia,Richmond,Women's Athletic Footwear,50.0,275,137500.0,48125.0,0.35,In-store
Foot Locker,2021-05-25,Southeast,Virginia,Richmond,Men's Apparel,44.0,175,78749.0,31499.0,0.4,In-store
Foot Locker,2021-05-25,Southeast,Virginia,Richmond,Women's Apparel,60.0,525,315000.0,94500.0,0.3,In-store
Foot Locker,2021-06-24,Southeast,Virginia,Richmond,Men's Street Footwear,54.0,775,426249.0,149187.0,0.35,In-store
Foot Locker,2021-06-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,64.0,650,357500.0,114999.28,0.35,In-store
Foot Locker,2021-06-24,Southeast,Virginia,Richmond,Women's Street Footwear,69.78999999999996,625,233750.0,80080.00000000004,0.35,In-store
Foot Locker,2021-06-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,67.0,500,200000.0,72000.0,0.35,In-store
Foot Locker,2021-06-24,Southeast,Virginia,Richmond,Men's Apparel,75.0,400,227500.0,78750.0,0.4,In-store
Foot Locker,2021-06-24,Southeast,Virginia,Richmond,Women's Apparel,81.0,675,399299.44000000006,140770.0,0.3,In-store
Foot Locker,2021-07-23,Southeast,Virginia,Richmond,Men's Street Footwear,70.0,850,480687.49999999994,197999.0,0.35,In-store
Foot Locker,2021-07-23,Southeast,Virginia,Richmond,Men's Athletic Footwear,70.0,700,357500.0,114999.28,0.35,In-store
Foot Locker,2021-07-23,Southeast,Virginia,Richmond,Women's Street Footwear,69.78999999999996,625,233750.0,80080.00000000004,0.35,In-store
Foot Locker,2021-07-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,67.0,500,200000.0,72000.0,0.35,In-store
Foot Locker,2021-07-23,Southeast,Virginia,Richmond,Men's Apparel,75.0,425,227500.0,78750.0,0.4,In-store
Foot Locker,2021-07-23,Southeast,Virginia,Richmond,Women's Apparel,81.0,600,399299.44000000006,140770.0,0.3,In-store
Foot Locker,2021-08-24,Southeast,Virginia,Richmond,Men's Street Footwear,70.0,800,480687.49999999994,197999.0,0.35,In-store
Foot Locker,2021-08-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,70.0,700,357500.0,114999.28,0.35,In-store
Foot Locker,2021-08-24,Southeast,Virginia,Richmond,Women's Street Footwear,69.78999999999996,625,233750.0,80080.00000000004,0.35,In-store
Foot Locker,2021-08-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,67.0,425,200000.0,72000.0,0.35,In-store
Foot Locker,2021-08-24,Southeast,Virginia,Richmond,Men's Apparel,70.0,425,227500.0,78750.0,0.4,In-store
Foot Locker,2021-08-24,Southeast,Virginia,Richmond,Women's Apparel,75.0,250,187500.0,56250.0,0.3,In-store
Foot Locker,2021-09-25,Southeast,Virginia,Richmond,Men's Street Footwear,50.0,450,225000.0,78750.0,0.35,In-store
Foot Locker,2021-09-25,Southeast,Virginia,Richmond,Men's Athletic Footwear,55.0,450,247500.0,86625.0,0.35,In-store
Foot Locker,2021-09-25,Southeast,Virginia,Richmond,Women's Street Footwear,50.0,250,125000.0,43750.0,0.35,In-store
Foot Locker,2021-09-25,Southeast,Virginia,Richmond,Women's Athletic Footwear,50.0,200,100000.0,35000.0,0.35,In-store
Foot Locker,2021-09-25,Southeast,Virginia,Richmond,Men's Apparel,60.0,225,135000.0,54000.0,0.4,In-store
Foot Locker,2021-09-25,Southeast,Virginia,Richmond,Women's Apparel,44.0,250,112499.0,33749.0,0.3,In-store
Foot Locker,2021-10-24,Southeast,Virginia,Richmond,Men's Street Footwear,40.0,350,140000.0,49000.0,0.35,In-store
Foot Locker,2021-10-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,55.0,525,288750.0,101062.0,0.35,In-store
Foot Locker,2021-10-24,Southeast,Virginia,Richmond,Women's Street Footwear,50.0,350,175000.0,61250.0,0.35,In-store
Foot Locker,2021-10-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,45.0,325,146250.0,51187.0,0.35,In-store
Foot Locker,2021-10-24,Southeast,Virginia,Richmond,Men's Apparel,55.0,300,165000.0,66000.0,0.4,In-store
Foot Locker,2021-10-24,Southeast,Virginia,Richmond,Women's Apparel,60.0,350,210000.0,63000.0,0.3,In-store
Foot Locker,2021-11-24,Southeast,Virginia,Richmond,Men's Street Footwear,45.0,575,258750.0,90562.0,0.35,In-store
Foot Locker,2021-11-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,50.0,650,325000.0,113750.0,0.35,In-store
Foot Locker,2021-11-24,Southeast,Virginia,Richmond,Women's Street Footwear,45.0,475,213750.0,74812.0,0.35,In-store
Foot Locker,2021-11-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,55.0,450,200000.0,72000.0,0.35,In-store
Foot Locker,2021-11-24,Southeast,Virginia,Richmond,Men's Apparel,75.0,425,227500.0,78750.0,0.4,In-store
Foot Locker,2021-11-24,Southeast,Virginia,Richmond,Women's Apparel,80.0,550,399299.44000000006,132000.0,0.3,In-store
Foot Locker,2021-12-23,Southeast,Virginia,Richmond,Men's Street Footwear,65.0,750,480687.49999999994,170625.0,0.35,In-store
Foot Locker,2021-12-23,Southeast,Virginia,Richmond,Men's Athletic Footwear,70.0,700,357500.0,114999.28,0.35,In-store
Sports Direct,2021-12-23,Southeast,Virginia,Richmond,Women's Street Footwear,69.78999999999996,550,233750.0,80080.00000000004,0.35,In-store
Sports Direct,2021-12-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,67.0,500,200000.0,72000.0,0.35,In-store
Sports Direct,2021-12-23,Southeast,Virginia,Richmond,Men's Apparel,75.0,425,227500.0,78750.0,0.4,In-store
Sports Direct,2021-12-23,Southeast,Virginia,Richmond,Women's Apparel,81.0,575,399299.44000000006,140770.0,0.3,In-store
Sports Direct,2021-01-19,Southeast,Virginia,Richmond,Men's Street Footwear,35.0,750,262500.0,131250.0,0.5,In-store
Sports Direct,2021-01-19,Southeast,Virginia,Richmond,Men's Athletic Footwear,35.0,550,192500.0,77000.0,0.39999999999999997,In-store
Sports Direct,2021-01-19,Southeast,Virginia,Richmond,Women's Street Footwear,25.0,550,137500.0,41250.0,0.3,In-store
Sports Direct,2021-01-19,Southeast,Virginia,Richmond,Women's Athletic Footwear,29.0,400,119999.0,41999.0,0.35,In-store
Sports Direct,2021-01-19,Southeast,Virginia,Richmond,Men's Apparel,45.0,425,202500.0,78750.0,0.39999999999999997,In-store
Sports Direct,2021-01-19,Southeast,Virginia,Richmond,Women's Apparel,35.0,550,192500.0,105875.0,0.55,In-store
Sports Direct,2021-02-17,Southeast,Virginia,Richmond,Men's Street Footwear,35.0,800,280000.0,140000.0,0.5,In-store
Sports Direct,2021-02-17,Southeast,Virginia,Richmond,Men's Athletic Footwear,35.0,450,157500.0,62999.0,0.39999999999999997,In-store
Sports Direct,2021-02-17,Southeast,Virginia,Richmond,Women's Street Footwear,25.0,500,125000.0,37500.0,0.3,In-store
Sports Direct,2021-02-17,Midwest,Michigan,Detroit,Women's Athletic Footwear,29.0,375,112499.0,39374.0,0.35,In-store
Sports Direct,2021-02-17,Midwest,Michigan,Detroit,Men's Apparel,45.0,425,202500.0,78750.0,0.39999999999999997,In-store
Sports Direct,2021-02-17,Midwest,Michigan,Detroit,Women's Apparel,35.0,550,192500.0,105875.0,0.55,In-store
Sports Direct,2021-03-15,Midwest,Michigan,Detroit,Men's Street Footwear,35.0,770,269500.0,134750.0,0.5,In-store
Sports Direct,2021-03-15,Midwest,Michigan,Detroit,Men's Athletic Footwear,35.0,450,157500.0,62999.0,0.39999999999999997,In-store
Sports Direct,2021-03-15,Midwest,Michigan,Detroit,Women's Street Footwear,25.0,475,118750.0,35625.0,0.3,In-store
Sports Direct,2021-03-15,Midwest,Michigan,Detroit,Women's Athletic Footwear,29.0,325,97499.0,34124.0,0.35,In-store
Sports Direct,2021-03-15,Midwest,Michigan,Detroit,Men's Apparel,45.0,375,168750.0,67500.0,0.39999999999999997,In-store
Sports Direct,2021-03-15,Midwest,Michigan,Detroit,Women's Apparel,35.0,475,166250.0,91437.0,0.55,In-store
Sports Direct,2021-04-16,Midwest,Michigan,Detroit,Men's Street Footwear,35.0,725,253750.0,126875.0,0.5,In-store
Sports Direct,2021-04-16,Midwest,Michigan,Detroit,Men's Athletic Footwear,40.0,425,170000.0,68000.0,0.39999999999999997,In-store
Sports Direct,2021-04-16,Midwest,Michigan,Detroit,Women's Street Footwear,30.0,450,135000.0,40500.0,0.3,In-store
Sports Direct,2021-04-16,Midwest,Michigan,Detroit,Women's Athletic Footwear,35.0,375,131250.0,45937.0,0.35,In-store
Sports Direct,2021-04-16,Midwest,Michigan,Detroit,Men's Apparel,50.0,400,200000.0,78750.0,0.39999999999999997,In-store
Sports Direct,2021-04-16,Midwest,Michigan,Detroit,Women's Apparel,40.0,525,210000.0,115500.0,0.55,In-store
Sports Direct,2021-05-15,Midwest,Michigan,Detroit,Men's Street Footwear,50.0,795,397500.0,197999.0,0.5,In-store
Sports Direct,2021-05-15,Midwest,Michigan,Detroit,Men's Athletic Footwear,50.0,500,250000.0,99999.0,0.39999999999999997,In-store
Sports Direct,2021-05-15,Midwest,Michigan,Detroit,Women's Street Footwear,45.0,475,213750.0,64125.0,0.3,In-store
Sports Direct,2021-05-15,Midwest,Michigan,Detroit,Women's Athletic Footwear,45.0,450,200000.0,70875.0,0.35,In-store
Sports Direct,2021-05-15,Midwest,Michigan,Detroit,Men's Apparel,54.0,425,227500.0,78750.0,0.39999999999999997,In-store
Sports Direct,2021-05-15,Midwest,Michigan,Detroit,Women's Apparel,60.0,575,345000.0,140770.0,0.55,In-store
Sports Direct,2021-06-17,Midwest,Michigan,Detroit,Men's Street Footwear,54.0,825,453749.0,197999.0,0.5,In-store
Sports Direct,2021-06-17,Midwest,Michigan,Detroit,Men's Athletic Footwear,50.0,575,287500.0,114999.0,0.39999999999999997,In-store
Sports Direct,2021-06-17,Midwest,Michigan,Detroit,Women's Street Footwear,45.0,550,233750.0,74250.0,0.3,In-store
Sports Direct,2021-06-17,Midwest,Michigan,Detroit,Women's Athletic Footwear,45.0,500,200000.0,72000.0,0.35,In-store
Sports Direct,2021-06-17,Midwest,Michigan,Detroit,Men's Apparel,60.0,425,227500.0,78750.0,0.39999999999999997,In-store
Sports Direct,2021-06-17,Midwest,Michigan,Detroit,Women's Apparel,65.0,675,399299.44000000006,140770.0,0.55,In-store
Sports Direct,2021-07-15,Midwest,Michigan,Detroit,Men's Street Footwear,60.0,870,480687.49999999994,197999.0,0.5,In-store
Sports Direct,2021-07-15,Midwest,Michigan,Detroit,Men's Athletic Footwear,55.0,650,357500.0,114999.28,0.39999999999999997,In-store
Sports Direct,2021-07-15,Midwest,Michigan,Detroit,Women's Street Footwear,50.0,575,233750.0,80080.00000000004,0.3,In-store
Sports Direct,2021-07-15,Midwest,Michigan,Detroit,Women's Athletic Footwear,50.0,500,200000.0,72000.0,0.35,In-store
Sports Direct,2021-07-15,Midwest,Michigan,Detroit,Men's Apparel,60.0,425,227500.0,78750.0,0.39999999999999997,In-store
Sports Direct,2021-07-15,Midwest,Michigan,Detroit,Women's Apparel,65.0,675,399299.44000000006,140770.0,0.55,In-store
Sports Direct,2021-08-16,Midwest,Michigan,Detroit,Men's Street Footwear,60.0,870,480687.49999999994,197999.0,0.5,In-store
Sports Direct,2021-08-16,Midwest,Michigan,Detroit,Men's Athletic Footwear,55.0,650,357500.0,114999.28,0.39999999999999997,In-store
Sports Direct,2021-08-16,Midwest,Michigan,Detroit,Women's Street Footwear,45.0,575,233750.0,77625.0,0.3,In-store
Sports Direct,2021-08-16,Midwest,Michigan,Detroit,Women's Athletic Footwear,35.0,500,183750.0,64312.0,0.35,In-store
Sports Direct,2021-08-16,Midwest,Michigan,Detroit,Men's Apparel,45.0,425,225000.0,78750.0,0.39999999999999997,In-store
Sports Direct,2021-08-16,Midwest,Michigan,Detroit,Women's Apparel,50.0,675,337500.0,140770.0,0.55,In-store
Sports Direct,2021-09-15,Midwest,Michigan,Detroit,Men's Street Footwear,45.0,800,360000.0,180000.0,0.5,In-store
Sports Direct,2021-09-15,Midwest,Michigan,Detroit,Men's Athletic Footwear,40.0,600,240000.0,96000.0,0.39999999999999997,In-store
Sports Direct,2021-09-15,Midwest,Michigan,Detroit,Women's Street Footwear,35.0,500,175000.0,52500.0,0.3,In-store
Sports Direct,2021-09-15,Midwest,Michigan,Detroit,Women's Athletic Footwear,35.0,475,166250.0,58187.0,0.35,In-store
Sports Direct,2021-09-15,Midwest,Michigan,Detroit,Men's Apparel,45.0,425,213750.0,78750.0,0.39999999999999997,In-store
Sports Direct,2021-09-15,Midwest,Michigan,Detroit,Women's Apparel,50.0,575,287500.0,140770.0,0.55,In-store
Sports Direct,2021-10-17,Midwest,Michigan,Detroit,Men's Street Footwear,50.0,750,375000.0,187500.0,0.5,In-store
Sports Direct,2021-10-17,Midwest,Michigan,Detroit,Men's Athletic Footwear,40.0,575,230000.0,92000.0,0.39999999999999997,In-store
Sports Direct,2021-10-17,Midwest,Michigan,Detroit,Women's Street Footwear,40.0,425,170000.0,51000.0,0.3,In-store
