Retailer,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Log_Total_Sales,Log_Units_Sold,Log_Operating_Profit,Log_Operating_Margin,Log_Price_per_Unit
West Gear,2021-06-10,Midwest,Indiana,Indianapolis,Men's Apparel,40,175.0,70000.0,21000.0,0.3,In-store,0.6627222359357544,-0.08914387857120674,0.5263379547356516,-1.3768551998063734,-0.2299284184949977
West Gear,2021-06-10,Midwest,Indiana,Indianapolis,Women's Apparel,60,325.0,195000.0,78000.0,0.4,In-store,1.2086169742027297,0.7080222656764893,1.2682696552005688,-0.2121600376392765,1.070915561936916
West Gear,2021-07-09,Midwest,Indiana,Indianapolis,Men's Street Footwear,55,550.0,302500.0,121000.0,0.4,In-store,1.4425774795771777,1.3867593566361038,1.51653766647614,-0.2121600376392765,0.7908991985093976
West Gear,2021-07-09,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,50,300.0,150000.0,60000.0,0.4,In-store,1.0688189181771428,0.6048389320151124,1.1199228387201567,-0.2121600376392765,0.48467654773873725
West Gear,2021-07-09,Midwest,Indiana,Indianapolis,Women's Street Footwear,45,225.0,101250.0,35437.0,0.35,In-store,0.8593907655703856,0.23423033641435645,0.8221799340058286,-0.7837209371518269,0.14683112786611158
West Gear,2021-07-09,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,45,175.0,78750.0,27562.0,0.35,In-store,0.7254812176286395,-0.08914387857120674,0.6800811464282454,-0.7837209371518269,0.14683112786611158
West Gear,2021-07-09,Midwest,Indiana,Indianapolis,Men's Apparel,55,200.0,110000.0,33000.0,0.3,In-store,0.9035564291014616,0.08262451169524553,0.7818947416332003,-1.3768551998063734,0.7908991985093976
West Gear,2021-07-09,Midwest,Indiana,Indianapolis,Women's Apparel,60,375.0,225000.0,90000.0,0.4,In-store,1.2848668457926642,0.8925559637933307,1.3491823978328126,-0.2121600376392765,1.070915561936916
West Gear,2021-08-10,Midwest,Indiana,Indianapolis,Men's Street Footwear,50,525.0,262500.0,105000.0,0.4,In-store,1.367004567647769,1.3267098965840913,1.4363431337547885,-0.2121600376392765,0.48467654773873725
West Gear,2021-08-10,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,45,300.0,135000.0,54000.0,0.4,In-store,1.012678734161113,0.6048389320151124,1.0603497428005717,-0.2121600376392765,0.14683112786611158
West Gear,2021-08-10,Midwest,Indiana,Indianapolis,Women's Street Footwear,40,225.0,90000.0,31499.0,0.35,In-store,0.7966315959304491,0.23423033641435645,0.755573730426882,-0.7837209371518269,-0.2299284184949977
West Gear,2021-08-10,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,40,200.0,80000.0,28000.0,0.35,In-store,0.7338725085174859,0.08262451169524553,0.6889956982772903,-0.7837209371518269,-0.2299284184949977
West Gear,2021-08-10,Midwest,Indiana,Indianapolis,Men's Apparel,50,175.0,87500.0,26250.0,0.3,In-store,0.7816211197227144,-0.08914387857120674,0.6525049386691592,-1.3768551998063734,0.48467654773873725
West Gear,2021-08-10,Midwest,Indiana,Indianapolis,Women's Apparel,55,350.0,192500.0,77000.0,0.4,In-store,1.2017415249761654,0.8035777559781179,1.2609737591900207,-0.2121600376392765,0.7908991985093976
West Gear,2021-09-11,Midwest,Indiana,Indianapolis,Men's Street Footwear,35,475.0,166250.0,66500.0,0.4,In-store,1.1236253750807128,1.1975374393647265,1.1780807121994763,-0.2121600376392765,-0.6557478587687534
West Gear,2021-09-11,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,30,275.0,82500.0,33000.0,0.4,In-store,0.7502687595188249,0.4927034741726817,0.7818947416332003,-0.2121600376392765,-1.1453440731801674
West Gear,2021-09-11,Midwest,Indiana,Indianapolis,Women's Street Footwear,25,175.0,43750.0,15312.0,0.35,In-store,0.41228881330481587,-0.08914387857120674,0.3477363200814221,-0.7837209371518269,-1.7212446005400164
West Gear,2021-09-11,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,25,150.0,37500.0,13125.0,0.35,In-store,0.33015278296488376,-0.2872725545575317,0.26059930274004683,-0.7837209371518269,-1.7212446005400164
West Gear,2021-09-11,Midwest,Indiana,Indianapolis,Men's Apparel,35,150.0,52500.0,15750.0,0.3,In-store,0.5094354889992473,-0.2872725545575317,0.36368245475124983,-1.3768551998063734,-0.6557478587687534
West Gear,2021-09-11,Midwest,Indiana,Indianapolis,Women's Apparel,40,225.0,90000.0,36000.0,0.4,In-store,0.7966315959304491,0.23423033641435645,0.8310922778006945,-0.2121600376392765,-0.2299284184949977
West Gear,2021-10-10,Midwest,Indiana,Indianapolis,Men's Street Footwear,44,400.0,179999.0,71999.0,0.4,In-store,1.1659640714332506,0.9758043268308617,1.2230037465330954,-0.2121600376392765,0.07486787805518114
West Gear,2021-10-10,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,35,250.0,87500.0,35000.0,0.4,In-store,0.7816211197227144,0.3699136804740318,0.8151640283750512,-0.2121600376392765,-0.6557478587687534
West Gear,2021-10-10,Midwest,Indiana,Indianapolis,Women's Street Footwear,35,150.0,52500.0,18375.0,0.35,In-store,0.5094354889992473,-0.2872725545575317,0.45083895984705846,-0.7837209371518269,-0.6557478587687534
West Gear,2021-10-10,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,35,150.0,52500.0,18375.0,0.35,In-store,0.5094354889992473,-0.2872725545575317,0.45083895984705846,-0.7837209371518269,-0.6557478587687534
West Gear,2021-10-10,Midwest,Indiana,Indianapolis,Men's Apparel,44,150.0,67499.0,20249.0,0.3,In-store,0.6433363912489282,-0.2872725545575317,0.5057476224167512,-1.3768551998063734,0.07486787805518114
West Gear,2021-10-10,Midwest,Indiana,Indianapolis,Women's Apparel,49,275.0,137499.0,54999.0,0.4,In-store,1.0224519912742083,0.4927034741726817,1.0707144509590796,-0.2121600376392765,0.4198388634416208
West Gear,2021-11-10,Midwest,Indiana,Indianapolis,Men's Street Footwear,44,425.0,191249.0,76499.0,0.4,In-store,1.1982674569253602,1.0540163685239408,1.257282810816724,-0.2121600376392765,0.07486787805518114
West Gear,2021-11-10,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,35,325.0,113750.0,45500.0,0.4,In-store,0.9214185902162761,0.7080222656764893,0.963509291534681,-0.2121600376392765,-0.6557478587687534
West Gear,2021-11-10,Midwest,Indiana,Indianapolis,Women's Street Footwear,35,270.0,94500.0,33075.0,0.35,In-store,0.8226287954611553,0.4690605301431302,0.7831783160263243,-0.7837209371518269,-0.6557478587687534
West Gear,2021-11-10,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,35,275.0,96250.0,33687.0,0.35,In-store,0.8324058970244319,0.4927034741726817,0.7935447921070429,-0.7837209371518269,-0.6557478587687534
West Gear,2021-11-10,Midwest,Indiana,Indianapolis,Men's Apparel,60,250.0,150000.0,45000.0,0.3,In-store,1.0688189181771428,0.3699136804740318,0.9572615053573171,-1.3768551998063734,1.070915561936916
West Gear,2021-11-10,Midwest,Indiana,Indianapolis,Women's Apparel,64,350.0,227499.0,90999.0,0.4,In-store,1.2907523018497282,0.8035777559781179,1.355424039549493,-0.2121600376392765,1.2788709047945401
West Gear,2021-12-09,Midwest,Indiana,Indianapolis,Men's Street Footwear,60,600.0,360000.0,144000.0,0.4,In-store,1.5353039474937757,1.4990897387718463,1.6149348480681538,-0.2121600376392765,1.070915561936916
West Gear,2021-12-09,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,50,400.0,200000.0,80000.0,0.4,In-store,1.2221073143514791,0.9758043268308617,1.2825849573776509,-0.2121600376392765,0.48467654773873725
West Gear,2021-12-09,Midwest,Indiana,Indianapolis,Women's Street Footwear,50,350.0,175000.0,61249.0,0.35,In-store,1.150956470877589,0.8035777559781179,1.1315722072006138,-0.7837209371518269,0.48467654773873725
West Gear,2021-12-09,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,50,300.0,150000.0,52500.0,0.35,In-store,1.0688189181771428,0.6048389320151124,1.0444213437969272,-0.7837209371518269,0.48467654773873725
West Gear,2021-12-09,Midwest,Indiana,Indianapolis,Men's Apparel,60,300.0,180000.0,54000.0,0.3,In-store,1.165967031662096,0.6048389320151124,1.0603497428005717,-1.3768551998063734,1.070915561936916
West Gear,2021-12-09,Midwest,Indiana,Indianapolis,Women's Apparel,64,400.0,259999.0,103999.0,0.4,In-store,1.3619035259234886,0.9758043268308617,1.4309268807139002,-0.2121600376392765,1.2788709047945401
West Gear,2021-01-17,Midwest,Indiana,Indianapolis,Men's Street Footwear,35,500.0,175000.0,70000.0,0.4,In-store,1.150956470877589,1.2637357703549128,1.207083125898635,-0.2121600376392765,-0.6557478587687534
West Gear,2021-01-17,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,35,300.0,105000.0,42000.0,0.4,In-store,0.8787688103236718,0.6048389320151124,0.9182516675060665,-0.2121600376392765,-0.6557478587687534
West Gear,2021-01-17,Midwest,Indiana,Indianapolis,Women's Street Footwear,25,300.0,75000.0,30000.0,0.4,In-store,0.6994840744820556,0.6048389320151124,0.7280050873992878,-0.2121600376392765,-1.7212446005400164
West Gear,2021-01-17,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,30,150.0,45000.0,18000.0,0.4,In-store,0.42729912036186546,-0.2872725545575317,0.4391808086320289,-0.2121600376392765,-1.1453440731801674
West Gear,2021-01-17,Midwest,Indiana,Indianapolis,Men's Apparel,44,200.0,89999.0,35999.0,0.4,In-store,0.7966256754892042,0.08262451169524553,0.8310765715912893,-0.2121600376392765,0.07486787805518114
West Gear,2021-01-17,Midwest,Indiana,Indianapolis,Women's Apparel,35,300.0,105000.0,42000.0,0.4,In-store,0.8787688103236718,0.6048389320151124,0.9182516675060665,-0.2121600376392765,-0.6557478587687534
West Gear,2021-02-17,Midwest,Indiana,Indianapolis,Men's Street Footwear,35,550.0,192500.0,77000.0,0.4,In-store,1.2017415249761654,1.3867593566361038,1.2609737591900207,-0.2121600376392765,-0.6557478587687534
West Gear,2021-02-17,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,40,200.0,80000.0,32000.0,0.4,In-store,0.7338725085174859,0.08262451169524553,0.7644960152789273,-0.2121600376392765,-0.2299284184949977
West Gear,2021-02-17,Midwest,Indiana,Indianapolis,Women's Street Footwear,30,300.0,90000.0,36000.0,0.4,In-store,0.7966315959304491,0.6048389320151124,0.8310922778006945,-0.2121600376392765,-1.1453440731801674
West Gear,2021-02-17,Northeast,West Virginia,Charleston,Women's Athletic Footwear,35,175.0,61250.0,24500.0,0.4,In-store,0.5915720992793745,-0.08914387857120674,0.6134957418565359,-0.2121600376392765,-0.6557478587687534
West Gear,2021-02-17,Northeast,West Virginia,Charleston,Men's Apparel,49,250.0,124999.0,50000.0,0.4,In-store,0.9716666603757529,0.3699136804740318,1.0168343918659735,-0.2121600376392765,0.4198388634416208
West Gear,2021-02-17,Northeast,West Virginia,Charleston,Women's Apparel,24,350.0,87499.0,34999.0,0.4,In-store,0.7816150301269718,0.8035777559781179,0.815147873423215,-0.2121600376392765,-1.8496609050690025
West Gear,2021-03-16,Northeast,West Virginia,Charleston,Men's Street Footwear,30,570.0,171000.0,68400.0,0.4,In-store,1.1386359314137875,1.432868804621658,1.1940091741841712,-0.2121600376392765,-1.1453440731801674
West Gear,2021-03-16,Northeast,West Virginia,Charleston,Men's Athletic Footwear,30,275.0,82500.0,33000.0,0.4,In-store,0.7502687595188249,0.4927034741726817,0.7818947416332003,-0.2121600376392765,-1.1453440731801674
West Gear,2021-03-16,Northeast,West Virginia,Charleston,Women's Street Footwear,22,325.0,65000.0,26000.0,0.4,In-store,0.6232349315519103,0.7080222656764893,0.6470942777732986,-0.2121600376392765,-2.1226686406445117
West Gear,2021-03-16,Northeast,West Virginia,Charleston,Women's Athletic Footwear,24,175.0,43749.0,17499.0,0.4,In-store,0.41227663418292526,-0.08914387857120674,0.42322069848141,-0.2121600376392765,-1.8496609050690025
West Gear,2021-03-16,Northeast,West Virginia,Charleston,Men's Apparel,40,225.0,90000.0,36000.0,0.4,In-store,0.7966315959304491,0.23423033641435645,0.8310922778006945,-0.2121600376392765,-0.2299284184949977
West Gear,2021-03-16,Northeast,West Virginia,Charleston,Women's Apparel,30,325.0,97500.0,39000.0,0.4,In-store,0.8392813107641882,0.7080222656764893,0.8763497292397658,-0.2121600376392765,-1.1453440731801674
West Gear,2021-04-17,Northeast,West Virginia,Charleston,Men's Street Footwear,30,550.0,165000.0,66000.0,0.4,In-store,1.1196039261427004,1.3867593566361038,1.1738133496274115,-0.2121600376392765,-1.1453440731801674
West Gear,2021-04-17,Northeast,West Virginia,Charleston,Men's Athletic Footwear,30,250.0,75000.0,30000.0,0.4,In-store,0.6994840744820556,0.3699136804740318,0.7280050873992878,-0.2121600376392765,-1.1453440731801674
West Gear,2021-04-17,Northeast,West Virginia,Charleston,Women's Street Footwear,22,250.0,50000.0,20000.0,0.4,In-store,0.4834385150035634,0.3699136804740318,0.49875181050863543,-0.2121600376392765,-2.1226686406445117
West Gear,2021-04-17,Northeast,West Virginia,Charleston,Women's Athletic Footwear,24,175.0,43749.0,17499.0,0.4,In-store,0.41227663418292526,-0.08914387857120674,0.42322069848141,-0.2121600376392765,-1.8496609050690025
West Gear,2021-04-17,Northeast,West Virginia,Charleston,Men's Apparel,65,200.0,130000.0,52000.0,0.4,In-store,0.9925692287534642,0.08262451169524553,1.0390105793481508,-0.2121600376392765,1.3288596019116166
West Gear,2021-04-17,Northeast,West Virginia,Charleston,Women's Apparel,50,325.0,162500.0,65000.0,0.4,In-store,1.1114688151762033,0.7080222656764893,1.1651807734132686,-0.2121600376392765,0.48467654773873725
West Gear,2021-05-18,Northeast,West Virginia,Charleston,Men's Street Footwear,60,595.0,357000.0,142800.0,0.4,In-store,1.5308449994153157,1.4882857242344159,1.61020321000751,-0.2121600376392765,1.070915561936916
West Gear,2021-05-18,Northeast,West Virginia,Charleston,Men's Athletic Footwear,40,300.0,120000.0,48000.0,0.4,In-store,0.9499194000665816,0.6048389320151124,0.9937528258765138,-0.2121600376392765,-0.2299284184949977
West Gear,2021-05-18,Northeast,West Virginia,Charleston,Women's Street Footwear,35,275.0,96250.0,38500.0,0.4,In-store,0.8324058970244319,0.4927034741726817,0.8690539273699938,-0.2121600376392765,-0.6557478587687534
West Gear,2021-05-18,Northeast,West Virginia,Charleston,Women's Athletic Footwear,35,200.0,70000.0,28000.0,0.4,In-store,0.6627222359357544,0.08262451169524553,0.6889956982772903,-0.2121600376392765,-0.6557478587687534
West Gear,2021-05-18,Northeast,West Virginia,Charleston,Men's Apparel,44,225.0,101249.0,40500.0,0.4,In-store,0.8593855029526978,0.23423033641435645,0.8976887584551284,-0.2121600376392765,0.07486787805518114
West Gear,2021-05-18,Northeast,West Virginia,Charleston,Women's Apparel,54,350.0,192499.0,76999.0,0.4,In-store,1.2017387569694729,0.8035777559781179,1.2609664159728773,-0.2121600376392765,0.7319030787614942
West Gear,2021-06-17,Northeast,West Virginia,Charleston,Men's Street Footwear,45,600.0,270000.0,108000.0,0.4,In-store,1.382015156624745,1.4990897387718463,1.4522716823392428,-0.2121600376392765,0.14683112786611158
West Gear,2021-06-17,Northeast,West Virginia,Charleston,Men's Athletic Footwear,40,425.0,170000.0,68000.0,0.4,In-store,1.1355107638213084,1.0540163685239408,1.1906929001558408,-0.2121600376392765,-0.2299284184949977
West Gear,2021-06-17,Northeast,West Virginia,Charleston,Women's Street Footwear,35,300.0,105000.0,42000.0,0.4,In-store,0.8787688103236718,0.6048389320151124,0.9182516675060665,-0.2121600376392765,-0.6557478587687534
West Gear,2021-06-17,Northeast,West Virginia,Charleston,Women's Athletic Footwear,35,275.0,96250.0,38500.0,0.4,In-store,0.8324058970244319,0.4927034741726817,0.8690539273699938,-0.2121600376392765,-0.6557478587687534
West Gear,2021-06-17,Northeast,West Virginia,Charleston,Men's Apparel,45,275.0,123750.0,49500.0,0.4,In-store,0.9663157183446552,0.4927034741726817,1.0111517307037627,-0.2121600376392765,0.14683112786611158
West Gear,2021-06-17,Northeast,West Virginia,Charleston,Women's Apparel,65,425.0,276250.0,110500.0,0.4,In-store,1.394208840254359,1.0540163685239408,1.465211062000545,-0.2121600376392765,1.3288596019116166
West Gear,2021-07-16,Northeast,West Virginia,Charleston,Men's Street Footwear,60,650.0,390000.0,152344.0,0.4,In-store,1.5779540038887694,1.602438077399099,1.6332850887971198,-0.2121600376392765,1.070915561936916
West Gear,2021-07-16,Northeast,West Virginia,Charleston,Men's Athletic Footwear,55,400.0,220000.0,88000.0,0.4,In-store,1.2728924030498752,0.9758043268308617,1.3364756824575004,-0.2121600376392765,0.7908991985093976
West Gear,2021-07-16,Northeast,West Virginia,Charleston,Women's Street Footwear,50,325.0,162500.0,65000.0,0.4,In-store,1.1114688151762033,0.7080222656764893,1.1651807734132686,-0.2121600376392765,0.48467654773873725
West Gear,2021-07-16,Northeast,West Virginia,Charleston,Women's Athletic Footwear,50,275.0,137500.0,55000.0,0.4,In-store,1.0224558664795516,0.4927034741726817,1.0707247314363795,-0.2121600376392765,0.48467654773873725
West Gear,2021-07-16,Northeast,West Virginia,Charleston,Men's Apparel,60,300.0,180000.0,72000.0,0.4,In-store,1.165967031662096,0.6048389320151124,1.2230115996923323,-0.2121600376392765,1.070915561936916
West Gear,2021-07-16,Northeast,West Virginia,Charleston,Women's Apparel,65,475.0,308750.0,123500.0,0.4,In-store,1.453474401852569,1.1975374393647265,1.5281009890214912,-0.2121600376392765,1.3288596019116166
West Gear,2021-08-17,Northeast,West Virginia,Charleston,Men's Street Footwear,50,525.0,262500.0,105000.0,0.4,In-store,1.367004567647769,1.3267098965840913,1.4363431337547885,-0.2121600376392765,0.48467654773873725
West Gear,2021-08-17,Northeast,West Virginia,Charleston,Men's Athletic Footwear,45,300.0,135000.0,54000.0,0.4,In-store,1.012678734161113,0.6048389320151124,1.0603497428005717,-0.2121600376392765,0.14683112786611158
West Gear,2021-08-17,Northeast,West Virginia,Charleston,Women's Street Footwear,40,300.0,120000.0,48000.0,0.4,In-store,0.9499194000665816,0.6048389320151124,0.9937528258765138,-0.2121600376392765,-0.2299284184949977
West Gear,2021-08-17,Northeast,West Virginia,Charleston,Women's Athletic Footwear,40,275.0,110000.0,44000.0,0.4,In-store,0.9035564291014616,0.4927034741726817,0.9445549327628966,-0.2121600376392765,-0.2299284184949977
West Gear,2021-08-17,Northeast,West Virginia,Charleston,Men's Apparel,50,250.0,125000.0,50000.0,0.4,In-store,0.9716709231000799,0.3699136804740318,1.0168343918659735,-0.2121600376392765,0.48467654773873725
West Gear,2021-08-17,Northeast,West Virginia,Charleston,Women's Apparel,55,425.0,233750.0,93500.0,0.4,In-store,1.3051956460713103,1.0540163685239408,1.3707543687831387,-0.2121600376392765,0.7908991985093976
West Gear,2021-09-18,Northeast,West Virginia,Charleston,Men's Street Footwear,35,550.0,192500.0,77000.0,0.4,In-store,1.2017415249761654,1.3867593566361038,1.2609737591900207,-0.2121600376392765,-0.6557478587687534
West Gear,2021-09-18,Northeast,West Virginia,Charleston,Men's Athletic Footwear,30,350.0,105000.0,42000.0,0.4,In-store,0.8787688103236718,0.8035777559781179,0.9182516675060665,-0.2121600376392765,-1.1453440731801674
West Gear,2021-09-18,Northeast,West Virginia,Charleston,Women's Street Footwear,25,250.0,62500.0,25000.0,0.4,In-store,0.6023367898462592,0.3699136804740318,0.6249185252127526,-0.2121600376392765,-1.7212446005400164
West Gear,2021-09-18,Northeast,West Virginia,Charleston,Women's Athletic Footwear,25,225.0,56250.0,22500.0,0.4,In-store,0.5461971583945956,0.23423033641435645,0.5653468951387253,-0.2121600376392765,-1.7212446005400164
West Gear,2021-09-18,Northeast,West Virginia,Charleston,Men's Apparel,35,225.0,78750.0,31500.0,0.4,In-store,0.7254812176286395,0.23423033641435645,0.7555916803448743,-0.2121600376392765,-0.6557478587687534
West Gear,2021-09-18,Northeast,West Virginia,Charleston,Women's Apparel,40,300.0,120000.0,48000.0,0.4,In-store,0.9499194000665816,0.6048389320151124,0.9937528258765138,-0.2121600376392765,-0.2299284184949977
West Gear,2021-10-17,Northeast,West Virginia,Charleston,Men's Street Footwear,44,425.0,191249.0,76499.0,0.4,In-store,1.1982674569253602,1.0540163685239408,1.257282810816724,-0.2121600376392765,0.07486787805518114
